CRASH DATE,CRASH TIME,BOROUGH,ZIP CODE,LATITUDE,LONGITUDE,LOCATION,ON STREET NAME,CROSS STREET NAME,OFF STREET NAME,NUMBER OF PERSONS INJURED,NUMBER OF PERSONS KILLED,NUMBER OF PEDESTRIANS INJURED,NUMBER OF PEDESTRIANS KILLED,NUMBER OF CYCLIST INJURED,NUMBER OF CYCLIST KILLED,NUMBER OF MOTORIST INJURED,NUMBER OF MOTORIST KILLED,CONTRIBUTING FACTOR VEHICLE 1,CONTRIBUTING FACTOR VEHICLE 2,CONTRIBUTING FACTOR VEHICLE 3,CONTRIBUTING FACTOR VEHICLE 4,CONTRIBUTING FACTOR VEHICLE 5,COLLISION_ID,VEHICLE TYPE CODE 1,VEHICLE TYPE CODE 2,VEHICLE TYPE CODE 3,VEHICLE TYPE CODE 4,VEHICLE TYPE CODE 5
10/19/2016,14:35,,,40.58232,-74.15798,"(40.58232, -74.15798)",ESSEX DRIVE                     ,WESTPORT STREET,,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,,,,3543363,Station Wagon/Sport Utility Vehicle,Sedan,,,
10/19/2016,2:20,BROOKLYN,11234,40.626457,-73.918,"(40.626457, -73.918)",RALPH AVENUE                    ,AVENUE K,,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,,,,3543380,Station Wagon/Sport Utility Vehicle,Tractor Truck Diesel,,,
10/19/2016,21:50,BRONX,10462,40.83121,-73.850876,"(40.83121, -73.850876)",CASTLE HILL AVENUE              ,POWELL AVENUE,,0,0,0,0,0,0,0,0,Following Too Closely,Unspecified,,,,3543725,Sedan,Bike,,,
10/19/2016,7:10,BROOKLYN,11218,40.646378,-73.97085,"(40.646378, -73.97085)",CONEY ISLAND AVENUE             ,CHURCH AVENUE,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3543840,Sedan,Station Wagon/Sport Utility Vehicle,,,
10/19/2016,19:45,STATEN ISLAND,10305,40.59589,-74.085884,"(40.59589, -74.085884)",QUINTARD STREET                 ,HYLAN BOULEVARD,,0,0,0,0,0,0,0,0,Reaction to Uninvolved Vehicle,Unspecified,,,,3543977,Station Wagon/Sport Utility Vehicle,Sedan,,,
10/19/2016,13:30,MANHATTAN,10012,40.724136,-73.992615,"(40.724136, -73.992615)",BOWERY                          ,EAST HOUSTON STREET,,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Driver Inattention/Distraction,,,,3544842,Pick-up Truck,Van,,,
10/19/2016,6:30,MANHATTAN,10013,40.719685,-74.00232,"(40.719685, -74.00232)",,,326       CANAL STREET                  ,0,0,0,0,0,0,0,0,Driver Inexperience,Driver Inexperience,,,,3543219,Sedan,Box Truck,,,
10/19/2016,17:40,MANHATTAN,10128,40.783245,-73.94473,"(40.783245, -73.94473)",EAST 96 STREET                  ,1 AVENUE,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3543564,Station Wagon/Sport Utility Vehicle,,,,
10/19/2016,15:00,MANHATTAN,10065,40.767914,-73.966156,"(40.767914, -73.966156)",PARK AVENUE                     ,EAST 67 STREET,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3543507,Sedan,Station Wagon/Sport Utility Vehicle,,,
10/19/2016,11:58,QUEENS,11368,40.74357,-73.855774,"(40.74357, -73.855774)",,,107-22    CORONA AVENUE                 ,0,0,0,0,0,0,0,0,Failure to Yield Right-of-Way,Unspecified,,,,3542970,Sedan,Station Wagon/Sport Utility Vehicle,,,
10/19/2016,11:30,BRONX,10463,40.882767,-73.88864,"(40.882767, -73.88864)",SEDGWICK AVENUE                 ,DICKINSON AVENUE,,0,0,0,0,0,0,0,0,Driver Inexperience,Unspecified,,,,3543445,Sedan,Sedan,,,
10/19/2016,21:35,BROOKLYN,11201,40.692234,-73.987305,"(40.692234, -73.987305)",WILLOUGHBY STREET               ,JAY STREET,,0,0,0,0,0,0,0,0,Passing Too Closely,Unspecified,,,,3543436,Sedan,Sedan,,,
10/19/2016,8:40,BRONX,10458,40.863655,-73.88883,"(40.863655, -73.88883)",,,2657      WEBSTER AVENUE                ,2,0,0,0,0,0,2,0,Driver Inattention/Distraction,Unspecified,Unspecified,,,3543966,Station Wagon/Sport Utility Vehicle,Station Wagon/Sport Utility Vehicle,Sedan,,
10/19/2016,15:43,BROOKLYN,11204,40.616554,-73.99659,"(40.616554, -73.99659)",17 AVENUE                       ,72 STREET,,0,0,0,0,0,0,0,0,Failure to Yield Right-of-Way,Unspecified,,,,3543050,Station Wagon/Sport Utility Vehicle,Station Wagon/Sport Utility Vehicle,,,
10/19/2016,21:09,BROOKLYN,11233,40.685497,-73.91771,"(40.685497, -73.91771)",SARATOGA AVENUE                 ,HALSEY STREET,,1,0,1,0,0,0,0,0,Driver Inattention/Distraction,,,,,3543876,Station Wagon/Sport Utility Vehicle,,,,
10/19/2016,4:45,,,40.74283,-73.83201,"(40.74283, -73.83201)",HORACE HARDING EXPRESSWAY       ,,,0,0,0,0,0,0,0,0,Unsafe Lane Changing,Unspecified,,,,3543171,Sedan,Box Truck,,,
10/19/2016,9:19,MANHATTAN,10011,40.742226,-73.99702,"(40.742226, -73.99702)",7 AVENUE                        ,WEST 20 STREET,,0,0,0,0,0,0,0,0,Backing Unsafely,Unspecified,,,,3543748,Box Truck,Sedan,,,
10/19/2016,20:30,QUEENS,11432,40.710068,-73.79462,"(40.710068, -73.79462)",,,168-07    HILLSIDE AVENUE               ,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3543311,Sedan,Sedan,,,
10/19/2016,18:10,BROOKLYN,11229,40.616043,-73.94484,"(40.616043, -73.94484)",KINGS HIGHWAY                   ,NOSTRAND AVENUE,,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,,,,3543379,Station Wagon/Sport Utility Vehicle,Sedan,,,
10/19/2016,17:00,,,40.794907,-73.94856,"(40.794907, -73.94856)",EAST 108 STREET                 ,,,0,0,0,0,0,0,0,0,Passing Too Closely,Unspecified,,,,3543646,Station Wagon/Sport Utility Vehicle,UNK,,,
10/19/2016,9:14,,,40.79522,-73.921524,"(40.79522, -73.921524)",TRIBOROUGH BRIDGE               ,,,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,Unspecified,,,3545563,Pick-up Truck,Sedan,Station Wagon/Sport Utility Vehicle,,
10/19/2016,13:50,MANHATTAN,10000,40.781143,-73.961754,"(40.781143, -73.961754)",,,27        TRANSVERSE ROAD NUMBER THREE  ,0,0,0,0,0,0,0,0,Unspecified,Unspecified,,,,3543895,Sedan,Sedan,,,
10/19/2016,22:40,,,,,,STNICHOLAS AVENUE               ,WEST 191 STREET,,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Driver Inattention/Distraction,,,,3543712,Sedan,Sedan,,,
